Date,Province/State,Confirmed,Deaths,Recovered
2020-01-31 19:00:00,Ningxia Sheng,0.3333333333333333,0.0,-1.0
2020-01-31 19:00:00,Qinghai Sheng,0.125,0.0,0.0
2020-01-31 19:00:00,Shaanxi Sheng,0.3333333333333333,0.0,0.0
2020-01-31 19:00:00,Shandong Sheng,0.22282608695652173,0.0,1.5
2020-01-31 19:00:00,Shanghai Sheng,0.1568627450980392,0.0,0.1111111111111111
2020-01-31 19:00:00,Shanxi Sheng,0.19148936170212766,0.0,0.0
2020-01-31 19:00:00,Sichuan Sheng,0.3050847457627119,0.0,2.0
2020-01-31 19:00:00,Taiwan Sheng,0.0,0.0,0.0
2020-01-31 19:00:00,Tianjin Sheng,0.40625,0.0,0.0
2020-01-31 19:00:00,Tibet Sheng,0.0,0.0,0.0
2020-01-31 19:00:00,Xinjiang Sheng,0.23529411764705882,0.0,0.0
2020-01-31 19:00:00,Yunnan Sheng,0.12048192771084337,0.0,1.0
2020-01-31 19:00:00,Zhejiang Sheng,0.2309124767225326,0.0,0.6428571428571429
2020-02-01 23:00:00,Anhui Sheng,0.2,0.0,0.4
2020-02-01 23:00:00,Beijing Sheng,0.04371584699453552,0.0,0.0
2020-02-01 23:00:00,Chongqing Sheng,0.1450381679389313,1.0,1.3333333333333333
2020-02-01 23:00:00,Fujian Sheng,0.0,0.0,0.0
2020-02-01 23:00:00,Gansu Sheng,0.275,0.0,inf
2020-02-01 23:00:00,Guangdong Sheng,0.13079470198675497,0.0,0.07142857142857142
2020-02-01 23:00:00,Guangxi Sheng,0.14414414414414414,0.0,0.0
2020-02-01 23:00:00,Guizhou Sheng,0.21052631578947367,0.0,0.0
2020-02-01 23:00:00,Hainan Sheng,0.12698412698412698,0.0,3.0
2020-02-01 23:00:00,Hebei Sheng,0.08653846153846154,0.0,0.0
2020-02-01 23:00:00,Heilongjiang Sheng,0.0,0.0,0.0
2020-02-01 23:00:00,Henan Sheng,0.14807302231237324,0.0,2.5
2020-02-01 23:00:00,Hong Kong Sheng,0.0,0.0,0.0
